Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Country,State,City
7143,2025-04-02,Erica,East,4768.89,24,Furniture,166.08,213.66,Returning,0.07,Cash,Retail,East-Erica,USA,VA,Tammyton
1667,2025-08-13,Sabrina,North,2389.32,45,Food,55.21,66.37,New,0.2,Cash,Retail,North-Sabrina,USA,IL,Wrightstad
4055,2025-09-10,Thomas,West,1173.03,19,Food,51.59,80.18,Returning,0.23,Credit Card,Online,West-Thomas,USA,OR,Johnsonstad
1723,2025-03-19,David,North,4362.62,37,Food,86.52,129.57,Returning,0.09,Bank Transfer,Online,North-David,USA,MA,Lake Alanburgh
6196,2025-03-16,Dylan,South,87979.77,22,Furniture,3278.82,4760.81,Returning,0.16,Cash,Online,South-Dylan,USA,FL,East Kevinfort
6576,2025-08-15,Michele,North,18496.46,23,Electronics,747.12,1058.15,New,0.24,Cash,Online,North-Michele,USA,MA,Nathanmouth
5350,2025-09-19,Amanda,South,9069.47,8,Furniture,734.68,1180.92,New,0.04,Cash,Online,South-Amanda,USA,GA,New Josephborough
7601,2025-03-21,Cindy,North,29481.35,33,Electronics,767.63,981.73,New,0.09,Credit Card,Retail,North-Cindy,USA,IL,Port Robert
5965,2025-02-04,Amanda,West,1063.4,35,Food,23.83,36.17,New,0.16,Bank Transfer,Online,West-Amanda,USA,WA,Macdonaldfurt
1007,2025-11-05,Kim,North,26253.58,48,Electronics,474.57,643.47,Returning,0.15,Cash,Online,North-Kim,USA,NY,Port Stephen
7040,2025-02-28,Gregory,South,68042.97,41,Electronics,1760.36,2100.74,Returning,0.21,Credit Card,Retail,South-Gregory,USA,FL,Cynthiamouth
1894,2025-03-27,Jasmine,West,87842.21,27,Furniture,2433.43,3461.08,New,0.06,Credit Card,Online,West-Jasmine,USA,WA,Laurenton
2285,2025-11-30,Elaine,North,26414.32,17,Electronics,1214.14,1992.03,New,0.22,Credit Card,Retail,North-Elaine,USA,NY,Lake Virginia
2594,2025-10-21,James,South,3297.89,22,Food,125.05,187.38,Returning,0.2,Credit Card,Retail,South-James,USA,TX,Donnatown
5394,2025-06-05,Eric,South,4562.75,13,Electronics,278.17,394.36,Returning,0.11,Cash,Retail,South-Eric,USA,GA,Castrohaven
3687,2026-01-13,Jessica,South,57114.45,37,Electronics,946.47,1734.42,New,0.11,Credit Card,Online,South-Jessica,USA,FL,Lake Melissafort
7007,2025-08-27,Aaron,East,31623.42,43,Electronics,620.2,845.32,New,0.13,Credit Card,Online,East-Aaron,USA,VA,Arthurport
9987,2025-12-16,Julie,South,159743.41,47,Furniture,3515.66,4472.1,New,0.24,Cash,Retail,South-Julie,USA,FL,Schneidertown
6832,2025-06-29,Michael,West,19888.74,7,Furniture,2787.09,3551.56,New,0.2,Credit Card,Online,West-Michael,USA,OR,South Elaine
4114,2025-08-31,Zachary,South,120.81,1,Food,93.28,129.9,Returning,0.07,Cash,Online,South-Zachary,USA,TX,Ashleyhaven
7962,2025-04-24,Jennifer,West,26146.78,48,Electronics,512.04,612.05,New,0.11,Cash,Retail,West-Jennifer,USA,OR,North Howard
1899,2025-03-05,Jessica,West,232.04,24,Food,8.81,11.51,Returning,0.16,Credit Card,Retail,West-Jessica,USA,WA,East Maria
4132,2025-07-17,Michael,North,37148.8,21,Furniture,1345.57,1987.63,New,0.11,Bank Transfer,Retail,North-Michael,USA,IL,Sullivanside
4046,2025-06-07,Tony,North,954.41,25,Food,20.62,41.05,New,0.07,Bank Transfer,Online,North-Tony,USA,IL,West Johnhaven
9544,2025-07-23,Katherine,East,2826.58,35,Food,48.92,85.01,New,0.05,Bank Transfer,Online,East-Katherine,USA,NY,Lake Danielleborough
2411,2025-08-25,Jeremy,North,12881.24,11,Electronics,828.22,1194.92,Returning,0.02,Cash,Online,North-Jeremy,USA,IL,Hardinstad
1861,2025-05-04,Jeffery,West,53648.56,28,Furniture,1346.08,1916.02,Returning,0.0,Credit Card,Online,West-Jeffery,USA,OR,Port Katherineview
1328,2025-12-20,Wendy,North,815.82,1,Furniture,462.65,886.76,Returning,0.08,Credit Card,Online,North-Wendy,USA,NY,Charlesfort
2766,2025-05-30,James,West,595.81,20,Food,26.02,36.33,New,0.18,Bank Transfer,Retail,West-James,USA,OR,Timothyfort
3518,2025-11-28,Julia,East,45297.32,23,Electronics,1836.71,2238.01,New,0.12,Bank Transfer,Retail,East-Julia,USA,NY,North Ryanberg
2344,2025-10-16,Deborah,West,1310.9,19,Food,57.22,81.17,New,0.15,Cash,Retail,West-Deborah,USA,WA,West Ronaldborough
1740,2025-11-03,Gloria,East,15039.26,19,Furniture,664.81,791.54,Returning,0.0,Credit Card,Online,East-Gloria,USA,NJ,Kimburgh
5259,2025-07-26,Mary,West,21803.17,14,Furniture,1328.33,1622.26,Returning,0.04,Cash,Retail,West-Mary,USA,OR,Hoton
8000,2025-04-04,Julie,East,21471.63,42,Furniture,532.34,672.67,New,0.24,Bank Transfer,Online,East-Julie,USA,VA,Janetberg
8601,2025-05-07,Donna,West,20220.9,11,Electronics,1528.11,2297.83,New,0.2,Credit Card,Retail,West-Donna,USA,OR,West Christopherton
4677,2025-02-12,David,South,9072.25,50,Food,144.61,199.39,Returning,0.09,Cash,Online,South-David,USA,GA,Quinnbury
9583,2025-04-02,Melinda,West,19643.6,11,Electronics,1148.65,1879.77,New,0.05,Bank Transfer,Online,West-Melinda,USA,OR,North Annaville
9421,2025-11-21,Christopher,West,23483.13,33,Furniture,503.64,711.61,Returning,0.0,Cash,Online,West-Christopher,USA,CA,Lake Gary
8418,2025-07-13,Timothy,South,64749.9,37,Furniture,1553.3,2083.33,New,0.16,Bank Transfer,Online,South-Timothy,USA,TX,West Stephenland
7091,2025-09-07,Justin,West,2998.49,21,Food,78.51,150.3,Returning,0.05,Cash,Retail,West-Justin,USA,OR,Lake Bryanborough
7383,2025-06-28,Angela,East,2565.84,16,Food,88.72,174.31,Returning,0.08,Cash,Online,East-Angela,USA,NJ,Nguyenberg
5530,2025-06-24,David,South,280.37,22,Food,13.32,15.93,Returning,0.2,Bank Transfer,Retail,South-David,USA,GA,Hansonberg
8096,2025-05-27,Patricia,North,41447.65,24,Electronics,1616.95,2106.08,Returning,0.18,Cash,Online,North-Patricia,USA,NY,East Joshuafort
7487,2025-09-04,Jonathan,South,1880.46,28,Food,61.08,87.22,New,0.23,Bank Transfer,Online,South-Jonathan,USA,GA,West Dylanbury
2730,2025-06-02,Christina,North,94299.79,45,Furniture,1542.25,2328.39,Returning,0.1,Bank Transfer,Retail,North-Christina,USA,IL,Thomasmouth
6472,2025-11-30,Justin,North,191629.18,44,Furniture,2482.58,4683.02,New,0.07,Bank Transfer,Online,North-Justin,USA,IL,Christophertown
1838,2025-11-01,Elizabeth,West,808.52,29,Food,19.52,32.8,Returning,0.15,Credit Card,Online,West-Elizabeth,USA,WA,New Edward
1029,2025-03-17,Spencer,South,1429.6,34,Food,36.7,48.33,New,0.13,Bank Transfer,Retail,South-Spencer,USA,FL,South Daniel
9606,2025-04-16,Matthew,North,2572.85,34,Food,47.66,94.59,New,0.2,Bank Transfer,Online,North-Matthew,USA,NY,Chenport
9545,2025-08-03,Emily,North,22238.07,13,Electronics,1513.1,1859.37,Returning,0.08,Credit Card,Retail,North-Emily,USA,IL,New Belinda
5314,2025-03-06,Alan,North,54619.44,12,Furniture,3193.54,4551.62,Returning,0.0,Credit Card,Online,North-Alan,USA,MA,North Alexanderchester
6864,2025-11-12,Andrea,East,6792.39,15,Electronics,245.37,481.73,New,0.06,Bank Transfer,Online,East-Andrea,USA,NJ,Daviesland
3121,2025-04-02,Tiffany,East,14959.09,24,Electronics,545.09,684.94,Returning,0.09,Credit Card,Online,East-Tiffany,USA,VA,Davidfurt
1863,2025-11-22,Kristen,South,906.49,16,Food,46.51,60.92,Returning,0.07,Credit Card,Online,South-Kristen,USA,TX,North Craig
2482,2025-05-08,Michael,West,836.86,10,Food,59.86,88.09,Returning,0.05,Cash,Online,West-Michael,USA,CA,East Kristen
8581,2025-12-23,Martin,West,43497.15,44,Electronics,658.86,1191.05,Returning,0.17,Cash,Online,West-Martin,USA,CA,Ashleyside
6907,2025-10-22,Holly,South,650.15,11,Food,44.14,66.41,New,0.11,Credit Card,Online,South-Holly,USA,FL,Lake Lisaville
2633,2025-05-15,Katelyn,North,27629.34,35,Electronics,620.76,974.58,Returning,0.19,Cash,Online,North-Katelyn,USA,NY,South Larrybury
7706,2025-08-29,Katherine,East,11432.05,28,Furniture,310.22,416.62,Returning,0.02,Bank Transfer,Retail,East-Katherine,USA,VA,Shawhaven
2922,2025-03-25,Caleb,South,2845.54,31,Food,85.1,100.87,New,0.09,Credit Card,Retail,South-Caleb,USA,TX,Lake Jodi
6155,2026-01-07,Tracy,South,78791.4,45,Electronics,931.32,1750.92,Returning,0.0,Credit Card,Retail,South-Tracy,USA,FL,Robbinsview
7926,2025-05-24,Edward,East,2240.71,29,Food,65.41,95.39,New,0.19,Bank Transfer,Retail,East-Edward,USA,VA,Caitlintown
7042,2025-06-25,John,South,44335.22,27,Furniture,925.5,1692.83,New,0.03,Bank Transfer,Online,South-John,USA,FL,West Ronald
3189,2026-01-04,Jerry,South,2841.31,24,Food,94.71,133.02,Returning,0.11,Credit Card,Online,South-Jerry,USA,TX,East Stacey
7344,2025-04-05,Deborah,North,8017.48,46,Food,111.8,177.85,New,0.02,Bank Transfer,Retail,North-Deborah,USA,MA,Danielfurt
9841,2025-02-19,James,South,17523.06,11,Furniture,1693.22,2096.06,Returning,0.24,Credit Card,Online,South-James,USA,FL,West Jamie
8310,2025-12-27,Sandra,East,28439.63,22,Electronics,881.8,1405.12,Returning,0.08,Bank Transfer,Online,East-Sandra,USA,NJ,West Michellemouth
4535,2025-02-25,Erik,South,43606.43,18,Furniture,1540.46,2447.05,New,0.01,Cash,Online,South-Erik,USA,TX,Maryside
3224,2025-06-04,Jonathan,East,24435.71,26,Electronics,557.05,1080.27,New,0.13,Bank Transfer,Retail,East-Jonathan,USA,VA,Moodyview
7056,2025-02-14,Jane,South,441.08,1,Electronics,238.4,445.54,New,0.01,Credit Card,Online,South-Jane,USA,TX,Collinsstad
9215,2025-06-17,Jamie,West,4354.56,28,Food,90.8,162.0,Returning,0.04,Credit Card,Online,West-Jamie,USA,OR,Kimberlyfort
4277,2025-08-01,Ashley,North,51352.66,40,Electronics,1190.09,1565.63,New,0.18,Cash,Retail,North-Ashley,USA,IL,Robynton
5179,2025-09-27,Kristin,West,5430.52,35,Food,135.98,198.92,New,0.22,Cash,Retail,West-Kristin,USA,WA,Daltonshire
8239,2026-01-02,Michelle,West,86672.76,49,Electronics,1389.03,2033.14,New,0.13,Credit Card,Online,West-Michelle,USA,WA,North Adammouth
5829,2025-10-03,Jason,West,303.6,1,Electronics,224.25,389.23,Returning,0.22,Credit Card,Online,West-Jason,USA,WA,East Joshua
4661,2025-01-29,Shelley,South,113496.39,29,Furniture,2701.19,4034.71,Returning,0.03,Credit Card,Online,South-Shelley,USA,FL,Michellemouth
6535,2025-02-23,Lauren,South,23114.02,32,Electronics,624.81,802.57,New,0.1,Credit Card,Retail,South-Lauren,USA,GA,Jasonton
8607,2025-10-02,Christina,North,40375.27,48,Electronics,609.74,989.59,Returning,0.15,Bank Transfer,Retail,North-Christina,USA,MA,Nataliefurt
2838,2025-05-08,Judith,North,49344.14,29,Electronics,1504.37,1810.13,New,0.06,Bank Transfer,Online,North-Judith,USA,IL,Port Jennifer
2652,2025-08-26,Teresa,South,4126.61,49,Food,82.9,107.97,Returning,0.22,Credit Card,Online,South-Teresa,USA,GA,Jessicafurt
6985,2025-02-10,Christopher,North,24966.5,29,Electronics,499.16,887.54,New,0.03,Bank Transfer,Retail,North-Christopher,USA,MA,North Saraville
4973,2025-04-18,Robert,South,3387.76,47,Food,53.06,90.1,New,0.2,Credit Card,Online,South-Robert,USA,GA,West Frederickmouth
8260,2025-11-25,Leslie,East,1436.33,9,Food,100.67,192.28,New,0.17,Credit Card,Retail,East-Leslie,USA,NJ,Jordanstad
4068,2025-06-24,Cindy,West,68084.02,35,Furniture,1731.84,2210.52,New,0.12,Bank Transfer,Retail,West-Cindy,USA,OR,Lake Amy
5397,2025-08-14,Vincent,East,10594.33,6,Electronics,1751.11,2077.32,New,0.15,Credit Card,Online,East-Vincent,USA,VA,Jessicaberg
6284,2026-01-10,Scott,North,97660.43,27,Furniture,2445.53,4411.04,Returning,0.18,Cash,Online,North-Scott,USA,IL,Jennifermouth
9074,2025-09-19,Debra,West,3176.71,40,Food,79.04,103.14,New,0.23,Bank Transfer,Online,West-Debra,USA,WA,East Joycemouth
5583,2025-11-02,Rebecca,West,3445.77,34,Food,73.93,116.49,Returning,0.13,Bank Transfer,Retail,West-Rebecca,USA,CA,Lake Morganburgh
7822,2025-09-21,Cindy,West,2858.38,19,Food,129.0,185.73,Returning,0.19,Bank Transfer,Online,West-Cindy,USA,WA,Bryanfurt
5687,2025-12-09,Cheryl,West,51160.05,26,Electronics,1329.75,1987.57,New,0.01,Cash,Online,West-Cheryl,USA,CA,Lake Sophiaton
1502,2025-08-16,Scott,North,42068.01,35,Electronics,1097.78,1306.46,Returning,0.08,Cash,Online,North-Scott,USA,IL,North Josephborough
8919,2026-01-01,Jennifer,East,158964.98,47,Furniture,2494.64,3523.16,Returning,0.04,Cash,Online,East-Jennifer,USA,NJ,East Christinashire
6017,2025-03-06,Sheila,West,101044.84,36,Furniture,1947.49,3341.43,Returning,0.16,Credit Card,Retail,West-Sheila,USA,WA,Matthewton
2388,2025-11-26,Rachael,South,1532.09,27,Food,39.11,70.93,Returning,0.2,Bank Transfer,Retail,South-Rachael,USA,GA,Priscillaville
7754,2025-11-13,Jessica,East,585.78,44,Food,10.4,16.04,New,0.17,Bank Transfer,Retail,East-Jessica,USA,VA,Riveraside
6568,2025-10-24,Paul,South,11742.01,10,Electronics,1175.53,1486.33,Returning,0.21,Cash,Retail,South-Paul,USA,GA,Murphyfurt
1089,2025-01-20,Jeffrey,East,126.91,3,Food,31.02,47.53,New,0.11,Cash,Online,East-Jeffrey,USA,NY,East Jeffreyberg
3993,2025-12-30,Lindsey,East,53033.85,36,Electronics,1501.55,1888.67,New,0.22,Bank Transfer,Retail,East-Lindsey,USA,NY,East Ellen
9806,2025-08-11,Randy,East,25124.59,9,Furniture,2633.5,3284.26,Returning,0.15,Credit Card,Retail,East-Randy,USA,NJ,Lake Cynthiaborough
2971,2025-03-17,Samuel,West,640.5,9,Food,53.73,93.64,New,0.24,Bank Transfer,Retail,West-Samuel,USA,CA,Jackton
9543,2025-03-22,Curtis,East,9257.19,11,Electronics,478.39,935.07,Returning,0.1,Bank Transfer,Retail,East-Curtis,USA,NJ,North Lindsaystad
6865,2025-06-09,Joseph,West,49823.08,18,Furniture,1535.67,2883.28,New,0.04,Bank Transfer,Retail,West-Joseph,USA,WA,Lake Joshuabury
6422,2026-01-03,Robert,East,103955.33,34,Furniture,2111.0,3252.67,Returning,0.06,Credit Card,Online,East-Robert,USA,NJ,Lake Renee
2711,2025-05-02,Timothy,South,8861.61,12,Electronics,451.67,889.72,New,0.17,Credit Card,Retail,South-Timothy,USA,GA,West Gerald
6477,2025-03-24,Katherine,South,14079.78,25,Electronics,451.62,712.9,Returning,0.21,Credit Card,Online,South-Katherine,USA,TX,New Joannamouth
7293,2025-12-08,Jacqueline,West,51622.29,16,Furniture,2800.1,3469.24,New,0.07,Cash,Retail,West-Jacqueline,USA,CA,Patrickshire
6267,2025-08-22,Brittney,East,42104.96,31,Electronics,839.79,1429.71,New,0.05,Cash,Online,East-Brittney,USA,VA,Patrickbury
4743,2025-10-01,Carrie,North,1734.26,40,Food,36.68,46.62,New,0.07,Cash,Online,North-Carrie,USA,NY,Robertsonmouth
5861,2025-02-21,William,East,3349.98,34,Food,76.24,124.72,Returning,0.21,Cash,Online,East-William,USA,NY,Barryberg
8315,2025-07-10,Cameron,North,12282.9,5,Furniture,1444.61,2456.58,New,0.0,Cash,Online,North-Cameron,USA,NY,Timothymouth
1022,2025-05-06,Cody,West,10202.54,8,Electronics,729.53,1342.44,Returning,0.05,Cash,Retail,West-Cody,USA,CA,South Donaldbury
7228,2025-10-20,Jeffrey,West,41333.95,20,Electronics,1121.18,2152.81,New,0.04,Bank Transfer,Retail,West-Jeffrey,USA,WA,Port Thomas
6550,2025-04-30,Alexandria,East,35634.9,20,Electronics,1812.27,2172.86,New,0.18,Credit Card,Retail,East-Alexandria,USA,NJ,Lake Cheryl
1817,2025-07-16,Mark,North,764.1,13,Food,37.29,64.59,New,0.09,Cash,Online,North-Mark,USA,MA,Karenmouth
1655,2025-04-12,Daniel,West,6445.25,45,Food,134.85,186.01,Returning,0.23,Credit Card,Retail,West-Daniel,USA,OR,Lake Connor
7003,2025-03-26,Timothy,East,89016.53,45,Furniture,1711.8,2273.73,New,0.13,Bank Transfer,Online,East-Timothy,USA,VA,Coxfurt
5656,2025-10-20,Kenneth,South,25353.35,24,Furniture,1024.91,1288.28,Returning,0.18,Bank Transfer,Retail,South-Kenneth,USA,GA,East Jerryshire
2125,2025-12-23,Nancy,East,1640.78,2,Furniture,794.31,1038.47,New,0.21,Cash,Online,East-Nancy,USA,NY,South Rebeccamouth
4039,2025-06-28,Carl,North,82808.71,47,Electronics,1288.38,2258.83,Returning,0.22,Cash,Retail,North-Carl,USA,NY,Johnfurt
8272,2025-02-28,Lori,East,13781.18,18,Furniture,441.12,789.3,New,0.03,Bank Transfer,Retail,East-Lori,USA,NJ,Hurleyfurt
1491,2025-12-01,Ashley,West,1545.73,23,Food,54.49,76.37,Returning,0.12,Cash,Online,West-Ashley,USA,CA,West Kellieburgh
4256,2025-12-14,Mikayla,East,20040.88,31,Electronics,547.54,653.01,Returning,0.01,Credit Card,Retail,East-Mikayla,USA,NY,East Lisa
3658,2025-10-02,James,East,65461.27,38,Electronics,1393.27,2075.5,Returning,0.17,Cash,Retail,East-James,USA,NJ,Gordontown
2852,2025-08-03,Laura,East,1288.14,18,Food,42.56,76.95,New,0.07,Credit Card,Online,East-Laura,USA,NJ,Willieberg
1427,2025-03-23,Mary,West,4901.84,8,Furniture,420.76,651.84,New,0.06,Credit Card,Online,West-Mary,USA,WA,Lake Vernonchester
9637,2025-03-06,Martha,West,3704.28,34,Food,75.75,110.05,Returning,0.01,Bank Transfer,Online,West-Martha,USA,WA,Susanfort
4466,2025-11-21,Jerome,South,26281.54,22,Electronics,963.28,1257.49,New,0.05,Credit Card,Retail,South-Jerome,USA,TX,South David
2903,2025-06-26,James,South,46199.16,47,Electronics,811.51,1129.84,New,0.13,Credit Card,Retail,South-James,USA,GA,East Caleb
1637,2025-06-09,David,East,76969.1,22,Furniture,2597.64,3721.91,Returning,0.06,Cash,Retail,East-David,USA,NY,North Victoriaport
5971,2025-06-07,Douglas,East,59203.41,38,Electronics,1531.91,1811.61,New,0.14,Cash,Online,East-Douglas,USA,NJ,North Kaylaville
4187,2025-03-28,Tammy,North,970.23,44,Food,22.61,28.27,Returning,0.22,Credit Card,Retail,North-Tammy,USA,IL,South Richard
3231,2025-11-30,Joe,South,64799.51,47,Electronics,1060.79,1661.1,New,0.17,Cash,Retail,South-Joe,USA,GA,Hallport
6337,2025-07-13,Barbara,North,2108.94,14,Food,122.08,171.18,New,0.12,Credit Card,Retail,North-Barbara,USA,IL,Ramirezville
6845,2025-09-17,Eric,West,10082.31,15,Electronics,570.22,829.82,Returning,0.19,Credit Card,Retail,West-Eric,USA,CA,East Mark
7290,2025-08-27,Thomas,South,74418.57,46,Electronics,837.67,1667.83,New,0.03,Cash,Online,South-Thomas,USA,TX,New Marymouth
3599,2025-08-01,Tyler,East,34362.69,28,Furniture,1178.03,1515.11,Returning,0.19,Cash,Retail,East-Tyler,USA,VA,Hendersonberg
2696,2025-12-15,Margaret,South,194.97,6,Food,26.47,34.94,Returning,0.07,Credit Card,Online,South-Margaret,USA,TX,East Williamchester
8454,2025-04-23,Tracy,South,37958.06,30,Electronics,1151.36,1524.42,Returning,0.17,Credit Card,Retail,South-Tracy,USA,FL,Hubbardmouth
9929,2025-11-17,Steven,South,65445.58,30,Furniture,2249.69,2870.42,New,0.24,Bank Transfer,Retail,South-Steven,USA,GA,Lake Richardfurt
3316,2025-11-28,David,North,44.37,1,Food,31.83,47.71,New,0.07,Credit Card,Online,North-David,USA,IL,East Christinafurt
7340,2025-04-06,Nathaniel,East,3367.22,43,Food,59.38,104.41,New,0.25,Credit Card,Online,East-Nathaniel,USA,VA,West Natalie
4318,2025-12-03,Linda,South,51414.34,34,Electronics,1417.33,1914.16,Returning,0.21,Bank Transfer,Online,South-Linda,USA,TX,East Timothy
9187,2025-06-23,Victoria,North,557.04,5,Food,76.82,146.59,Returning,0.24,Credit Card,Retail,North-Victoria,USA,NY,North Jeffrey
5690,2025-02-10,Kelsey,East,847.28,16,Food,33.01,62.3,Returning,0.15,Credit Card,Online,East-Kelsey,USA,NY,New Theresa
7890,2025-03-16,Matthew,North,1959.62,15,Food,87.07,138.98,Returning,0.06,Bank Transfer,Online,North-Matthew,USA,IL,Port Maria
7928,2025-07-05,Shelby,South,115719.32,33,Furniture,3497.28,4495.7,Returning,0.22,Credit Card,Retail,South-Shelby,USA,FL,New David
6373,2025-10-24,Lauren,West,1930.83,35,Food,39.08,58.07,New,0.05,Cash,Online,West-Lauren,USA,OR,West William
9267,2025-02-14,James,North,3858.35,3,Electronics,1171.33,1549.54,New,0.17,Bank Transfer,Online,North-James,USA,NY,Sabrinafurt
4311,2025-05-29,Brian,South,44321.5,49,Electronics,538.82,1076.81,New,0.16,Bank Transfer,Online,South-Brian,USA,GA,Schroederfurt
8916,2025-08-10,Joshua,West,9893.29,6,Electronics,1087.48,1832.09,Returning,0.1,Credit Card,Retail,West-Joshua,USA,CA,Port Deanna
5908,2025-02-22,Hunter,North,104875.68,49,Furniture,1300.94,2184.0,New,0.02,Credit Card,Online,North-Hunter,USA,MA,Jayhaven
4344,2025-11-07,David,East,7493.97,7,Electronics,849.1,1289.84,Returning,0.17,Bank Transfer,Online,East-David,USA,NY,Burnsville
7008,2025-10-28,Meagan,North,320.14,20,Food,13.21,17.59,New,0.09,Cash,Retail,North-Meagan,USA,IL,Juliefort
5798,2025-09-16,Christopher,North,64234.91,24,Furniture,1856.0,3148.77,Returning,0.15,Cash,Online,North-Christopher,USA,IL,Jamesville
3074,2026-01-07,Jason,East,119016.08,36,Furniture,2063.14,4031.71,Returning,0.18,Credit Card,Retail,East-Jason,USA,NJ,Williamsland
1125,2025-08-22,Alyssa,West,70356.76,38,Electronics,1635.49,2080.33,Returning,0.11,Credit Card,Retail,West-Alyssa,USA,WA,New Emma
9717,2025-06-30,Bobby,East,7010.47,5,Electronics,962.57,1669.16,Returning,0.16,Cash,Online,East-Bobby,USA,NY,Cherrytown
7660,2025-10-21,Christopher,East,2152.23,17,Food,134.91,162.31,Returning,0.22,Cash,Retail,East-Christopher,USA,VA,Port Paulaborough
3891,2025-10-19,Morgan,East,5466.16,35,Food,122.94,181.6,Returning,0.14,Cash,Retail,East-Morgan,USA,VA,Port Charlesmouth
5526,2025-05-17,Michael,North,11409.22,7,Electronics,1071.8,2037.36,New,0.2,Bank Transfer,Retail,North-Michael,USA,IL,South Jessica
1133,2025-01-31,Grace,South,126.99,11,Food,9.54,13.27,New,0.13,Cash,Online,South-Grace,USA,TX,Rubenmouth
5022,2026-01-02,Joseph,East,23845.22,9,Furniture,1833.4,2703.54,New,0.02,Cash,Online,East-Joseph,USA,NY,Nguyenshire
9306,2025-05-17,Susan,East,68510.19,19,Furniture,2923.26,4192.79,New,0.14,Bank Transfer,Retail,East-Susan,USA,NJ,Johnton
3056,2025-11-14,Rebecca,East,99.29,3,Food,21.07,33.43,Returning,0.01,Bank Transfer,Retail,East-Rebecca,USA,NY,Stephaniebury
4507,2025-12-21,Stephen,South,87239.26,43,Electronics,1133.37,2135.6,Returning,0.05,Bank Transfer,Retail,South-Stephen,USA,GA,Port Christineport
2104,2025-02-12,Linda,West,5048.41,39,Food,122.63,152.29,New,0.15,Bank Transfer,Retail,West-Linda,USA,CA,Lake Katherinetown
7642,2025-08-30,Natalie,East,9758.85,32,Electronics,243.17,346.55,New,0.12,Bank Transfer,Online,East-Natalie,USA,VA,East Lisa
1620,2025-09-13,Daniel,West,5986.02,49,Food,76.98,148.98,Returning,0.18,Bank Transfer,Online,West-Daniel,USA,CA,Ryanmouth
8825,2025-02-14,Mitchell,South,86336.14,32,Furniture,2724.72,3458.98,New,0.22,Cash,Online,South-Mitchell,USA,TX,Perrytown
9728,2025-06-22,Courtney,South,13376.01,9,Electronics,1259.61,1615.46,Returning,0.08,Credit Card,Retail,South-Courtney,USA,TX,Lake Vanessa
6517,2025-08-09,Brenda,South,11401.29,6,Electronics,1246.05,1979.39,New,0.04,Credit Card,Online,South-Brenda,USA,GA,Bruceside
